alias,alias_norm,canonical_name,entityType,code,source_batch,source_file,source_field
推荐植入,推荐植入,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
植入,植入,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
植入,植入,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
治疗,治疗,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
治疗,治疗,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
治疗方案,治疗方案,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
治疗方案,治疗方案,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
消融,消融,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
消融,消融,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
用药,用药,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
用药,用药,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
移植,移植,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
移植,移植,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
药物,药物,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
药物,药物,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
手术,手术,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
手术,手术,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
推荐植入,推荐植入,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
推荐植入,推荐植入,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
植入,植入,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
植入,植入,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
治疗,治疗,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
治疗,治疗,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
治疗方案,治疗方案,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
治疗方案,治疗方案,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
消融,消融,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
消融,消融,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
用药,用药,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
用药,用药,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
移植,移植,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
移植,移植,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
药物,药物,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
药物,药物,不稳定型心绞痛治疗方案,TreatmentPlan,PLAN-CARD-8B4C35522D9A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
手术,手术,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
手术,手术,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
推荐植入,推荐植入,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
推荐植入,推荐植入,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
植入,植入,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
植入,植入,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
治疗,治疗,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
治疗,治疗,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
治疗方案,治疗方案,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
治疗方案,治疗方案,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
消融,消融,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
消融,消融,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
用药,用药,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
用药,用药,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
移植,移植,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
移植,移植,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
药物,药物,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
药物,药物,儿茶酚胺敏感性多形性室性心动过速治疗方案,TreatmentPlan,PLAN-CARD-D4265EE715BD,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,全心衰竭治疗方案,TreatmentPlan,PLAN-CARD-E34C37595CAA,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,全心衰竭治疗方案,TreatmentPlan,PLAN-CARD-E34C37595CAA,BATCH-CARD-HF-20260629-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-HF-20260629-001\05_data_instance\nodes_final.jsonl,aliases
手术,手术,全心衰竭治疗方案,TreatmentPlan,PLAN-CARD-E34C37595CAA,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
手术,手术,全心衰竭治疗方案,TreatmentPlan,PLAN-CARD-E34C37595CAA,BATCH-CARD-HF-20260629-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-HF-20260629-001\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,全心衰竭治疗方案,TreatmentPlan,PLAN-CARD-E34C37595CAA,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,全心衰竭治疗方案,TreatmentPlan,PLAN-CARD-E34C37595CAA,BATCH-CARD-HF-20260629-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-HF-20260629-001\05_data_instance\nodes_final.jsonl,aliases
推荐植入,推荐植入,全心衰竭治疗方案,TreatmentPlan,PLAN-CARD-E34C37595CAA,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
