实体类型,重复节点名称,重复节点编码,保留主节点名称,保留主节点编码,处理原因,重复节点元素ID,主节点元素ID,处置
Evidence,急性冠脉综合征-lab_test-教材证据,"""EVD-CARD-FOUND-00159""",急性冠脉综合征-prognosis-教材证据,EVD-CARD-FOUND-00158,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:310,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:309,迁移全部关系后物理删除重复节点
Evidence,原发性高血压-pathophysiology-教材证据,"""EVD-CARD-FOUND-00221""",原发性高血压-etiology-教材证据,EVD-CARD-FOUND-00220,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:372,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:371,迁移全部关系后物理删除重复节点
Evidence,肥厚型心肌病-definition-教材证据,"""EVD-CARD-FOUND-00274""",心房颤动-definition-教材证据,EVD-CARD-FOUND-00049,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:425,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:200,迁移全部关系后物理删除重复节点
Exam,IVUS,"""EXAM-CARD-CADREM-SILENT-ISCHEMIA-9E41219AEC""",血管内超声,CARD-SKELETON-20260709-EXAM-652809DC86CBF5A2,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:43338,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:36829,迁移全部关系后物理删除重复节点
Exam,Holter,"""EXAM-CARD-CADREM-STABLE-ANGINA-2B3BD0A8FA""",动态心电图,EXAM-HOLTER,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:43343,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:25502,迁移全部关系后物理删除重复节点
Exam,OCT,"""EXAM-CARD-CADREM-UA-6595E76160""",光学相干断层扫描,CARD-SKELETON-FULL-20260709-EXAM-40BD433C71F71D08,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:43350,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:38501,迁移全部关系后物理删除重复节点
LabTest,NT-proBNP,"""LAB-CARD-CADREM-STABLE-ANGINA-408A62EF5D""",NT-proBNP,LAB-CARD-408A62EF5D51,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:43386,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46967,迁移全部关系后物理删除重复节点
Evidence,扩张型心肌病-risk_factor-教材证据,"""EVD-CARD-FOUND-00283""",肥厚型心肌病-risk_factor-教材证据,EVD-CARD-FOUND-00275,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:434,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:426,迁移全部关系后物理删除重复节点
Evidence,扩张型心肌病-prognosis-教材证据,"""EVD-CARD-FOUND-00288""",扩张型心肌病-epidemiology-教材证据,EVD-CARD-FOUND-00287,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:439,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:438,迁移全部关系后物理删除重复节点
Evidence,限制型心肌病-exam-教材证据,"""EVD-CARD-FOUND-00309""",限制型心肌病-prognosis-教材证据,EVD-CARD-FOUND-00308,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:460,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:459,迁移全部关系后物理删除重复节点
Evidence,限制型心肌病-pathophysiology-教材证据,"""EVD-CARD-FOUND-00312""",限制型心肌病-etiology-教材证据,EVD-CARD-FOUND-00311,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:463,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:462,迁移全部关系后物理删除重复节点
Exam,CMR,"""EXAM-CARD-09DFFB573658""",心脏磁共振,EXAM-CMR,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46927,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:25498,迁移全部关系后物理删除重复节点
Exam,CTA,"""EXAM-CARD-3A1C9D9E3AEB""",CT血管造影,EXAM-CARD-CF719F4B0836,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46931,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:51476,迁移全部关系后物理删除重复节点
Exam,CT,"""EXAM-CARD-F6AAC5622DEA""",CT检查,EXAM-CARD-TEXT-9A031190AE,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46938,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:25512,迁移全部关系后物理删除重复节点
LabTest,BNP,"""LAB-CARD-AAA739D91A3A""",B型钠尿肽,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46968,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:36850,迁移全部关系后物理删除重复节点
Procedure,TAVI,"""PROC-CARD-2FA3B15D2F3F""",经导管主动脉瓣置换术,PROC-CARD-TEXT-53ECAA23AE,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46978,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:25696,迁移全部关系后物理删除重复节点
Procedure,TEER,"""PROC-CARD-3A51966AEA2C""",经导管二尖瓣缘对缘修复术,PROC-TEER,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46979,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46986,迁移全部关系后物理删除重复节点
Procedure,经皮球囊肺动脉瓣成形术,"[""PROC-CARD-5558D37982AF"", ""PROC-CARD-B4FC5ED6A1F7""]",经皮球囊肺动脉瓣成形术,PROC-CARD-5558D37982AF,数组主编码已有标量主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:46980,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:56532,迁移全部关系后物理删除重复节点
Evidence,肺动脉瓣狭窄-procedure-教材证据,"""EVD-CARD-FOUND-00347""",肺动脉瓣狭窄-treatment_plan-教材证据,EVD-CARD-FOUND-00346,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:498,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:497,迁移全部关系后物理删除重复节点
Evidence,房性心动过速-心动过缓-教材证据-6949-AD8A99,"""EVD-CARD-DEEP-3CB49AF1AD8A99""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6961,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房性心动过速-低血压-教材证据-6949-D8DAD9,"""EVD-CARD-DEEP-244DAEBFD8DAD9""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6962,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房性心动过速-肾功能-教材证据-6949-44F0C1,"""EVD-CARD-DEEP-946EEA6E44F0C1""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6963,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房性心动过速-洋地黄类药物-教材证据-6949-873688,"""EVD-CARD-DEEP-AF13DC45873688""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6964,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房性心动过速-心力衰竭-教材证据-6949-5B5994,"""EVD-CARD-DEEP-048F0A505B5994""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6965,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房性心动过速-心律失常-教材证据-6949-09532E,"""EVD-CARD-DEEP-41ECDE0409532E""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6966,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房扑动-心动过速-教材证据-6949-A488DA,"""EVD-CARD-DEEP-2E78252BA488DA""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7097,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房扑动-心动过缓-教材证据-6949-091997,"""EVD-CARD-DEEP-A2F33A8D091997""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7098,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房扑动-低血压-教材证据-6949-CCDD3E,"""EVD-CARD-DEEP-FB6207E9CCDD3E""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7099,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房扑动-肾功能-教材证据-6949-E2CEA2,"""EVD-CARD-DEEP-FF6CD5B2E2CEA2""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7100,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房扑动-洋地黄类药物-教材证据-6949-4203D2,"""EVD-CARD-DEEP-0E6F9A8D4203D2""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7101,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房扑动-心力衰竭-教材证据-6949-7540C5,"""EVD-CARD-DEEP-DEFB59A27540C5""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7102,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房扑动-心律失常-教材证据-6949-54E0D7,"""EVD-CARD-DEEP-97A2564554E0D7""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7103,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房颤动-心动过速-教材证据-6949-E58EAD,"""EVD-CARD-DEEP-4FAC4F35E58EAD""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7401,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房颤动-心动过缓-教材证据-6949-60192B,"""EVD-CARD-DEEP-BA5273BA60192B""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7402,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房颤动-低血压-教材证据-6949-7914BF,"""EVD-CARD-DEEP-B8A065497914BF""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7403,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房颤动-肾功能-教材证据-6949-8907BB,"""EVD-CARD-DEEP-2B30607F8907BB""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7404,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房颤动-洋地黄类药物-教材证据-6949-3DD0E1,"""EVD-CARD-DEEP-177918E13DD0E1""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7405,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房颤动-心力衰竭-教材证据-6949-E41AF9,"""EVD-CARD-DEEP-D1944D5DE41AF9""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7406,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,心房颤动-心律失常-教材证据-6949-AD9E8A,"""EVD-CARD-DEEP-90E704A0AD9E8A""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7407,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,室性心动过速-心动过速-教材证据-6949-A2DD6B,"""EVD-CARD-DEEP-7DF11BA6A2DD6B""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7958,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,室性心动过速-心动过缓-教材证据-6949-2F2D94,"""EVD-CARD-DEEP-FFC2A3D12F2D94""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7959,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,室性心动过速-低血压-教材证据-6949-96AA6C,"""EVD-CARD-DEEP-6796FDF396AA6C""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7960,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,室性心动过速-肾功能-教材证据-6949-14404A,"""EVD-CARD-DEEP-36ADE54E14404A""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7961,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,室性心动过速-洋地黄类药物-教材证据-6949-4F3093,"""EVD-CARD-DEEP-A1B18AD84F3093""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7962,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,室性心动过速-心力衰竭-教材证据-6949-E5E890,"""EVD-CARD-DEEP-8DA984F9E5E890""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7963,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,室性心动过速-心律失常-教材证据-6949-1E869B,"""EVD-CARD-DEEP-768546E61E869B""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:7964,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房室传导阻滞-心动过速-教材证据-6949-068921,"""EVD-CARD-DEEP-5D7365D7068921""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8224,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房室传导阻滞-心动过缓-教材证据-6949-1D3445,"""EVD-CARD-DEEP-F3E9C6B81D3445""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8225,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房室传导阻滞-低血压-教材证据-6949-D23854,"""EVD-CARD-DEEP-D6916678D23854""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8226,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房室传导阻滞-肾功能-教材证据-6949-7955D2,"""EVD-CARD-DEEP-C1FA46FB7955D2""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8227,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房室传导阻滞-洋地黄类药物-教材证据-6949-BA78B0,"""EVD-CARD-DEEP-FB548488BA78B0""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8228,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房室传导阻滞-心力衰竭-教材证据-6949-FE201F,"""EVD-CARD-DEEP-CD0673D1FE201F""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8229,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,房室传导阻滞-心律失常-教材证据-6949-26FD18,"""EVD-CARD-DEEP-9E5C197B26FD18""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8230,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,长QT间期综合征-心动过速-教材证据-6949-0DA1D3,"""EVD-CARD-DEEP-6D9421990DA1D3""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8368,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,长QT间期综合征-心动过缓-教材证据-6949-A19053,"""EVD-CARD-DEEP-DFDB9B3CA19053""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8369,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,长QT间期综合征-低血压-教材证据-6949-1DB2B8,"""EVD-CARD-DEEP-84DCB16C1DB2B8""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8370,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,长QT间期综合征-肾功能-教材证据-6949-A230D6,"""EVD-CARD-DEEP-F32CD58DA230D6""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8371,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,长QT间期综合征-洋地黄类药物-教材证据-6949-C6BDB8,"""EVD-CARD-DEEP-278541C3C6BDB8""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8372,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,长QT间期综合征-心力衰竭-教材证据-6949-106759,"""EVD-CARD-DEEP-00B001DD106759""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8373,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,长QT间期综合征-心律失常-教材证据-6949-19BC39,"""EVD-CARD-DEEP-D675DFEF19BC39""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8374,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,早期复极综合征-心动过速-教材证据-6949-C8F32D,"""EVD-CARD-DEEP-075041FCC8F32D""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8460,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
Evidence,早期复极综合征-心动过缓-教材证据-6949-08D7CC,"""EVD-CARD-DEEP-588392AC08D7CC""",房性心动过速-心动过速-教材证据-6949-A70B89,EVD-CARD-DEEP-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:8461,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:6960,迁移全部关系后物理删除重复节点
