duplicate_code,duplicate_name,related_code,related_name,relation_type,standard_node_code
PROC-CARD-3A51966AEA2C,TEER,EVD-SHARED-CF4A9A590FE8098103086B4F,ESC／EACTS指南：瓣膜性心脏病的管理（2021） .pdf 第50页证据（SEG-DOC-75647A0637C99A01-50-GL-00287-VHD）,supported_by_evidence,PROC-TEER
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-D23A8329D78127E2BEBB251E,ACC／AHA／ACEP／NAEMSP ／SCAI指 南：急性冠脉 综合征患者的管理 2025.pdf 第39页证据（SEG-DOC-08953CE23214DC37-39-GL-00301-ACS）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-D414E599FACFAC5C02434518,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第56页证据（SEG-DOC-4DE9ED834C741715-56-GL-00211-AF）,supported_by_evidence,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-D458B8B50710B81975C3772A,ESC指南：心肌病的管理2023.pdf 第24页证据（SEG-DOC-D67714E8DE3D47F1-24-GL-00261-GENERAL）,supported_by_evidence,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-D4A8DD5056CE8F9F3BB05713,ESC指南：心肌病的管理2023.pdf 第75页证据（SEG-DOC-D67714E8DE3D47F1-75-GL-00671-GENERAL）,supported_by_evidence,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-D55BB9C2453A80132D724867,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第27页证据（SEG-DOC-4317086452C7EB3A-27-GL-00431-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-D62953D1FDF7DF974B55E95D,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第77页证据（SEG-DOC-4DE9ED834C741715-77-GL-00301-VA）,supported_by_evidence,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-D62953D1FDF7DF974B55E95D,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第77页证据（SEG-DOC-4DE9ED834C741715-77-GL-00301-VA）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-D8F290764F964AF7CB6279F8,中国 左心耳干预预防心房颤动患者血栓栓塞事件：目前的认识和建议（2023） (1).pdf 第3页证据（SEG-DOC-12C73CE9FC871CF4-3-GL-00022-AF）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-D9C6B0B3E905E2B2C7F433CE,ESC指南：心肌病的管理2023.pdf 第63页证据（SEG-DOC-D67714E8DE3D47F1-63-GL-00583-GENERAL）,supported_by_evidence,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-D9F3B2B5A3D31C3529FF81E7,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第61页证据（SEG-DOC-4DE9ED834C741715-61-GL-00227-VA）,supported_by_evidence,EXAM-CMR
PROC-CARD-3A51966AEA2C,TEER,EVD-SHARED-DA90F6EADF63116665624FB6,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第65页证据（SEG-DOC-4317086452C7EB3A-65-GL-01343-MR）,supported_by_evidence,PROC-TEER
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-DAB8426BBD4B27D6D1A7545B,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第56页证据（SEG-DOC-4317086452C7EB3A-56-GL-01031-MR）,supported_by_evidence,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-DB65330446C5B6AF0CBE92EB,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第36页证据（SEG-DOC-4317086452C7EB3A-36-GL-00559-AR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-DB6D3E3BCFA4BC1F6601A62D,ESC指南：心肌病的管理2023.pdf 第75页证据（SEG-DOC-D67714E8DE3D47F1-75-GL-00673-GENERAL）,supported_by_evidence,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-DB94FCB1CB0FBBC770130B61,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第120页证据（SEG-DOC-4317086452C7EB3A-120-GL-01975-AS）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-DB9C280576A8A90D96EDC2BE,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第23页证据（SEG-DOC-4317086452C7EB3A-23-GL-00305-AS）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-E064144E175B0E3F00862F52,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第10页证据（SEG-DOC-4317086452C7EB3A-10-GL-00075-VHD）,supported_by_evidence,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-E064144E175B0E3F00862F52,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第10页证据（SEG-DOC-4317086452C7EB3A-10-GL-00075-VHD）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-E064144E175B0E3F00862F52,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第10页证据（SEG-DOC-4317086452C7EB3A-10-GL-00075-VHD）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,EVD-SHARED-E0CA334E2EB1879F1976BA1E,ESC／EACTS指南：瓣膜性心脏病的管理（2021） .pdf 第26页证据（SEG-DOC-75647A0637C99A01-26-GL-00153-AS）,supported_by_evidence,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-E0CA334E2EB1879F1976BA1E,ESC／EACTS指南：瓣膜性心脏病的管理（2021） .pdf 第26页证据（SEG-DOC-75647A0637C99A01-26-GL-00153-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,EVD-SHARED-E21F4491E0237036810DFAC0,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第62页证据（SEG-DOC-4317086452C7EB3A-62-GL-01237-AS）,supported_by_evidence,PROC-TEER
LAB-CARD-AAA739D91A3A,BNP,EVD-SHARED-E2405593FF8D495037B32C17,ESC指南：心肌病的管理2023.pdf 第23页证据（SEG-DOC-D67714E8DE3D47F1-23-GL-00241-GENERAL）,supported_by_evidence,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-E2B9425190DFCCD06E01D3A2,ESC／EACTS指南：瓣膜性心脏病的管理（2021） .pdf 第14页证据（SEG-DOC-75647A0637C99A01-14-GL-00093-VHD）,supported_by_evidence,EXAM-CMR
LAB-CARD-AAA739D91A3A,BNP,EVD-SHARED-E64F006A1B183C3178634714,ESC／EACTS指南：房颤的管理（2024）.pdf 第39页证据（SEG-DOC-395E289047E6B856-39-GL-00348-AF）,supported_by_evidence,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-E667BE07E5E353AB46090A14,ESC／EACTS指南：瓣膜性心脏病的管理（2021） .pdf 第8页证据（SEG-DOC-75647A0637C99A01-8-GL-00051-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-E7B03B1FAC5D68B7EAB09A4C,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第74页证据（SEG-DOC-4317086452C7EB3A-74-GL-01513-MR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-E8A65A4C69058BA0243D49FB,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第23页证据（SEG-DOC-4DE9ED834C741715-23-GL-00083-VA）,supported_by_evidence,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-E8A65A4C69058BA0243D49FB,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第23页证据（SEG-DOC-4DE9ED834C741715-23-GL-00083-VA）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-EA545C07750FFC556EA956B2,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第67页证据（SEG-DOC-4DE9ED834C741715-67-GL-00249-SUDDEN）,supported_by_evidence,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-EABD3C4D90F77C3591411005,ESC指南：心肌病的管理2023.pdf 第22页证据（SEG-DOC-D67714E8DE3D47F1-22-GL-00229-GENERAL）,supported_by_evidence,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-EABD3C4D90F77C3591411005,ESC指南：心肌病的管理2023.pdf 第22页证据（SEG-DOC-D67714E8DE3D47F1-22-GL-00229-GENERAL）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-EB001A4AAAA27962D016B5DA,ESC指南：心肌病的管理2023.pdf 第77页证据（SEG-DOC-D67714E8DE3D47F1-77-GL-00693-GENERAL）,supported_by_evidence,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-EB54ECA8501D243A85AE2D66,ESC指南：心肌病的管理2023.pdf 第59页证据（SEG-DOC-D67714E8DE3D47F1-59-GL-00549-GENERAL）,supported_by_evidence,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-ED934979298BD481A7F0D1B4,ESC／EACTS指南：房颤的管理（2024）.pdf 第46页证据（SEG-DOC-395E289047E6B856-46-GL-00398-AF）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-F0C428064208C4A3725EBAE2,ESC／EACTS指南：瓣膜性心脏病的管理（2021） .pdf 第8页证据（SEG-DOC-75647A0637C99A01-8-GL-00049-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-F4212F368FC96A84CEF9901E,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第28页证据（SEG-DOC-4317086452C7EB3A-28-GL-00453-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-F6AFEA668B18EFEF3A51B74F,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第25页证据（SEG-DOC-4DE9ED834C741715-25-GL-00089-SUDDEN）,supported_by_evidence,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-F6AFEA668B18EFEF3A51B74F,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第25页证据（SEG-DOC-4DE9ED834C741715-25-GL-00089-SUDDEN）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-SHARED-F7111027497EC38BDAD9B14A,ESC／EACTS指南：瓣膜性心脏病的管理（2021） .pdf 第36页证据（SEG-DOC-75647A0637C99A01-36-GL-00191-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-F8CD8F4647712F95404F0595,ESC指南：心肌病的管理2023.pdf 第19页证据（SEG-DOC-D67714E8DE3D47F1-19-GL-00163-GENERAL）,supported_by_evidence,EXAM-CMR
LAB-CARD-AAA739D91A3A,BNP,EVD-SHARED-F9522BF1FFBABC4DEBED65B8,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第9页证据（SEG-DOC-4317086452C7EB3A-9-GL-00051-VHD）,supported_by_evidence,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,EVD-SHARED-FDCFF807773B76FFC8C314F4,ESC指南：室性心律失常患者的管理和心源性猝死的预防 2022.pdf 第14页证据（SEG-DOC-4DE9ED834C741715-14-GL-00053-VA）,supported_by_evidence,EXAM-CMR
PROC-CARD-3A51966AEA2C,TEER,EVD-SHARED-FE9F5C8D0C444551B0A59209,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第65页证据（SEG-DOC-4317086452C7EB3A-65-GL-01351-AS）,supported_by_evidence,PROC-TEER
EXAM-CARD-F6AAC5622DEA,CT,EVD-SHARED-FFDB434D3493281931527F08,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第101页证据（SEG-DOC-4317086452C7EB3A-101-GL-01743-AS）,supported_by_evidence,EXAM-CARD-TEXT-9A031190AE
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-05746804EB75C57BEBFE-ACS,《内科学（第10版）》.pdf 第269页证据（SEG-DOC-C0BB559FA2C8448A-269-TB-00057-ACS）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-05746804EB75C57BEBFE-AMI,《内科学（第10版）》.pdf 第269页证据（SEG-DOC-C0BB559FA2C8448A-269-TB-00059-AMI）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-05746804EB75C57BEBFE-ANGINA,《内科学（第10版）》.pdf 第269页证据（SEG-DOC-C0BB559FA2C8448A-269-TB-00061-ANGINA）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-05746804EB75C57BEBFE-CCS,《内科学（第10版）》.pdf 第269页证据（SEG-DOC-C0BB559FA2C8448A-269-TB-00060-CCS）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-05746804EB75C57BEBFE-UA,《内科学（第10版）》.pdf 第269页证据（SEG-DOC-C0BB559FA2C8448A-269-TB-00058-UA）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-09432D646F326F9F46ED-ACS,《内科学（第10版）》.pdf 第217页证据（SEG-DOC-C0BB559FA2C8448A-217-TB-00019-ACS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-1691342E51,美托洛尔,EVD-TB-0BB7A691EB30ABBFA552-AMI,《内科学（第10版）》.pdf 第285页证据（SEG-DOC-C0BB559FA2C8448A-285-TB-00143-AMI）,supported_by_evidence,MED-CARD-C9175F150C3D
MED-CARD-STD-1691342E51,美托洛尔,EVD-TB-0BB7A691EB30ABBFA552-STEMI,《内科学（第10版）》.pdf 第285页证据（SEG-DOC-C0BB559FA2C8448A-285-TB-00144-STEMI）,supported_by_evidence,MED-CARD-C9175F150C3D
MED-CARD-STD-1691342E51,美托洛尔,EVD-TB-0BB7A691EB30ABBFA552-SUDDEN,《内科学（第10版）》.pdf 第285页证据（SEG-DOC-C0BB559FA2C8448A-285-TB-00155-SUDDEN）,supported_by_evidence,MED-CARD-C9175F150C3D
MED-CARD-STD-1691342E51,美托洛尔,EVD-TB-0BB7A691EB30ABBFA552-VF,《内科学（第10版）》.pdf 第285页证据（SEG-DOC-C0BB559FA2C8448A-285-TB-00154-VF）,supported_by_evidence,MED-CARD-C9175F150C3D
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-2121CA78B715F079B59C-AMI,《内科学（第10版）》.pdf 第871页证据（SEG-DOC-C0BB559FA2C8448A-871-TB-00198-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-68380EE96C,比索洛尔,EVD-TB-243B819FB8CDC16F2756-TDP,《内科学（第10版）》.pdf 第248页证据（SEG-DOC-C0BB559FA2C8448A-248-TB-00091-TDP）,supported_by_evidence,MED-CARD-2CF15595A00F
MED-CARD-STD-1691342E51,美托洛尔,EVD-TB-243B819FB8CDC16F2756-TDP,《内科学（第10版）》.pdf 第248页证据（SEG-DOC-C0BB559FA2C8448A-248-TB-00091-TDP）,supported_by_evidence,MED-CARD-C9175F150C3D
MED-CARD-STD-68380EE96C,比索洛尔,EVD-TB-243B819FB8CDC16F2756-VT,《内科学（第10版）》.pdf 第248页证据（SEG-DOC-C0BB559FA2C8448A-248-TB-00090-VT）,supported_by_evidence,MED-CARD-2CF15595A00F
MED-CARD-STD-1691342E51,美托洛尔,EVD-TB-243B819FB8CDC16F2756-VT,《内科学（第10版）》.pdf 第248页证据（SEG-DOC-C0BB559FA2C8448A-248-TB-00090-VT）,supported_by_evidence,MED-CARD-C9175F150C3D
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-3A97C9C8167F33505D80-AMI,《内科学（第10版）》.pdf 第872页证据（SEG-DOC-C0BB559FA2C8448A-872-TB-00199-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-3BBEC2D46A322B320230-ACS,《内科学（第10版）》.pdf 第265页证据（SEG-DOC-C0BB559FA2C8448A-265-TB-00049-ACS）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-3BBEC2D46A322B320230-AMI,《内科学（第10版）》.pdf 第265页证据（SEG-DOC-C0BB559FA2C8448A-265-TB-00050-AMI）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-3BBEC2D46A322B320230-MI,《内科学（第10版）》.pdf 第265页证据（SEG-DOC-C0BB559FA2C8448A-265-TB-00051-MI）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-5A65D3F9F22B91200E69-AMI,《内科学（第10版）》.pdf 第296页证据（SEG-DOC-C0BB559FA2C8448A-296-TB-00155-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-TB-6091ABE9D70256812150-ANGINA,《内科学（第10版）》.pdf 第277页证据（SEG-DOC-C0BB559FA2C8448A-277-TB-00117-ANGINA）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-TB-6091ABE9D70256812150-ANGINA,《内科学（第10版）》.pdf 第277页证据（SEG-DOC-C0BB559FA2C8448A-277-TB-00117-ANGINA）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-TB-6091ABE9D70256812150-NSTEMI,《内科学（第10版）》.pdf 第277页证据（SEG-DOC-C0BB559FA2C8448A-277-TB-00116-NSTEMI）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-TB-6091ABE9D70256812150-NSTEMI,《内科学（第10版）》.pdf 第277页证据（SEG-DOC-C0BB559FA2C8448A-277-TB-00116-NSTEMI）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-TB-6091ABE9D70256812150-UA,《内科学（第10版）》.pdf 第277页证据（SEG-DOC-C0BB559FA2C8448A-277-TB-00115-UA）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-TB-6091ABE9D70256812150-UA,《内科学（第10版）》.pdf 第277页证据（SEG-DOC-C0BB559FA2C8448A-277-TB-00115-UA）,supported_by_evidence,MED-CARD-EAA01CFD434E
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-634153C325D4AF745013-AMI,《内科学（第10版）》.pdf 第166页证据（SEG-DOC-C0BB559FA2C8448A-166-TB-00007-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-68380EE96C,比索洛尔,EVD-TB-6810C13004BBBFE3B693-SUDDEN,《内科学（第10版）》.pdf 第308页证据（SEG-DOC-C0BB559FA2C8448A-308-TB-00165-SUDDEN）,supported_by_evidence,MED-CARD-2CF15595A00F
MED-CARD-STD-1691342E51,美托洛尔,EVD-TB-6810C13004BBBFE3B693-SUDDEN,《内科学（第10版）》.pdf 第308页证据（SEG-DOC-C0BB559FA2C8448A-308-TB-00165-SUDDEN）,supported_by_evidence,MED-CARD-C9175F150C3D
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-699EC0CE99CC50735828-AMI,《内科学（第10版）》.pdf 第303页证据（SEG-DOC-C0BB559FA2C8448A-303-TB-00156-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-6C096124D896C711FF6B-AMI,《内科学（第10版）》.pdf 第279页证据（SEG-DOC-C0BB559FA2C8448A-279-TB-00126-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-6C096124D896C711FF6B-MI,《内科学（第10版）》.pdf 第279页证据（SEG-DOC-C0BB559FA2C8448A-279-TB-00128-MI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-6C096124D896C711FF6B-STEMI,《内科学（第10版）》.pdf 第279页证据（SEG-DOC-C0BB559FA2C8448A-279-TB-00127-STEMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-6DE104E8618B31BAE74E-AMI,《内科学（第10版）》.pdf 第155页证据（SEG-DOC-C0BB559FA2C8448A-155-TB-00006-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-81F0EECE0B4926177715-AMI,《内科学（第10版）》.pdf 第208页证据（SEG-DOC-C0BB559FA2C8448A-208-TB-00013-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-8BCA027A72CA5FC2161E-AMI,《内科学（第10版）》.pdf 第276页证据（SEG-DOC-C0BB559FA2C8448A-276-TB-00113-AMI）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-8BCA027A72CA5FC2161E-NSTEMI,《内科学（第10版）》.pdf 第276页证据（SEG-DOC-C0BB559FA2C8448A-276-TB-00114-NSTEMI）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-TB-8BCA027A72CA5FC2161E-UA,《内科学（第10版）》.pdf 第276页证据（SEG-DOC-C0BB559FA2C8448A-276-TB-00112-UA）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-9332763BBC125178F454-AMI,《内科学（第10版）》.pdf 第367页证据（SEG-DOC-C0BB559FA2C8448A-367-TB-00179-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-1691342E51,美托洛尔,EVD-TB-942D2201F8B59759024B-VT,《内科学（第10版）》.pdf 第250页证据（SEG-DOC-C0BB559FA2C8448A-250-TB-00105-VT）,supported_by_evidence,MED-CARD-C9175F150C3D
MED-CARD-STD-68380EE96C,比索洛尔,EVD-TB-9602D2625197094152B9-AMI,《内科学（第10版）》.pdf 第311页证据（SEG-DOC-C0BB559FA2C8448A-311-TB-00159-AMI）,supported_by_evidence,MED-CARD-2CF15595A00F
MED-CARD-STD-68380EE96C,比索洛尔,EVD-TB-9602D2625197094152B9-SUDDEN,《内科学（第10版）》.pdf 第311页证据（SEG-DOC-C0BB559FA2C8448A-311-TB-00171-SUDDEN）,supported_by_evidence,MED-CARD-2CF15595A00F
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-9CF8F33B5A16E5D0DB8F-ACS,《内科学（第10版）》.pdf 第146页证据（SEG-DOC-C0BB559FA2C8448A-146-TB-00004-ACS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-9CF8F33B5A16E5D0DB8F-AMI,《内科学（第10版）》.pdf 第146页证据（SEG-DOC-C0BB559FA2C8448A-146-TB-00005-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-A1474429CA6B7E61A6F4-AMI,《内科学（第10版）》.pdf 第381页证据（SEG-DOC-C0BB559FA2C8448A-381-TB-00183-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-TB-A7360DF688BC3EA2705A-AMI,《内科学（第10版）》.pdf 第636页证据（SEG-DOC-C0BB559FA2C8448A-636-TB-00192-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
