rec_code,rec_name,clinical_review_status,review_status,cdss_release_level,formal_cdss_ready,disease_categories,diseases,disease_codes,action_n,action_names,action_codes,evidence_n,evidence_examples,rule_n,stage_n,disease_n,has_trigger,has_population,has_exclusion_or_contra,has_patient_fields,has_recommendation_class,has_evidence_level,has_statement_text,recommendation_class,evidence_level,gaps,qualification
REC-CDSS-VASCD-ARR-SQTS-01-01-DIAG,疑似短QT间期综合征时，应结合短QT间期综合征诊断标准、冠状动脉造影、基因检测、心电图、心脏磁共振成像进行诊断确认和必要鉴别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,短QT间期综合征,DIS-CARD-ARR-SQTS,5,短QT间期综合征诊断标准；心电图；心脏磁共振；基因检测；冠状动脉造影,DXC-CARD-REQ-F5E5DC1892EC；EXAM-ECG；EXAM-CMR；EXAM-GENETIC；EXAM-CAG,3,EVD-FF93ED940C3A8AC56E8E-SQTS；EVD-TB-D0D35414C8E117AE3CF3-SQTS；EVD-E7FDF4B766099501AAA1-SQTS,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-SQTS-02-01-RISK,短QT间期综合征确诊或高度疑似后，应结合冠心病、器质性心脏病、家族猝死史、左心室射血分数降低、心力衰竭等进行风险分层和高危因素识别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,短QT间期综合征,DIS-CARD-ARR-SQTS,7,心脏性猝死；器质性心脏病；左心室射血分数降低；心脏骤停；冠心病；心力衰竭；家族猝死史,COMP-CARD-A72F9F86BA4A；RF-CARD-0B01A8D08815；RF-CARD-F1375C550E45；COMP-CARD-0BB4844323FE；RF-CARD-5CED5B5BB8F2；RF-CARD-B9897348761B；RF-CARD-582C0867E033,3,EVD-A215F735B3016E6E5D52-SQTS；EVD-FF93ED940C3A8AC56E8E-SQTS；EVD-TB-D0D35414C8E117AE3CF3-SQTS,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-SQTS-03-01-TREAT,短QT间期综合征治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、短QT间期综合征治疗方案、埋藏式心脏转复除颤器。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,短QT间期综合征,DIS-CARD-ARR-SQTS,3,短QT间期综合征治疗方案；埋藏式心脏转复除颤器；ICD治疗,PLAN-CARD-C1B0D29171C8；PROC-CARD-5F23E250AADD；PLAN-CARD-946BE3CB675F,3,EVD-FF93ED940C3A8AC56E8E-SQTS；EVD-TB-D0D35414C8E117AE3CF3-SQTS；EVD-E7FDF4B766099501AAA1-SQTS,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-SQTS-04-01-FOLLOW,短QT间期综合征稳定期或治疗后，应按短QT间期综合征随访方案、短QT间期综合征预后与猝死风险进行随访和复评。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,短QT间期综合征,DIS-CARD-ARR-SQTS,2,短QT间期综合征预后与猝死风险；短QT间期综合征随访方案,PROG-CARD-REQ-68DCD74B1832；FU-CARD-29E417517387,3,EVD-A215F735B3016E6E5D52-SQTS；EVD-FF93ED940C3A8AC56E8E-SQTS；EVD-0C285669574AD781E59C-SQTS,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-TDP-01-01-DIAG,疑似尖端扭转型室性心动过速时，应结合尖端扭转型室性心动过速诊断标准、动态心电图、基因检测、心电图、心脏磁共振成像等进行诊断确认和必要鉴别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,尖端扭转型室性心动过速,DIS-CARD-ARR-TDP,7,基因检测；心电图；动态心电图；心脏磁共振；血钾；血镁；尖端扭转型室性心动过速诊断标准,EXAM-GENETIC；EXAM-ECG；EXAM-HOLTER；EXAM-CMR；LAB-CARD-F89D5BB72F25；LAB-CARD-DD19DD9B725F；DXC-CARD-REQ-187786BCF29C,3,EVD-19E42D2881212255B14C-TDP；EVD-F7D22146EC15D12F1886-TDP；EVD-840039FD780BFFF72131-TDP,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-TDP-02-01-RISK,尖端扭转型室性心动过速确诊或高度疑似后，应结合尖端扭转型室性心动过速风险分层、低钾血症、低镁血症、冠心病、器质性心脏病等进行风险分层和高危因素识别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,尖端扭转型室性心动过速,DIS-CARD-ARR-TDP,8,心脏性猝死；冠心病；器质性心脏病；心脏骤停；尖端扭转型室性心动过速风险分层；低钾血症；低镁血症；左心室射血分数降低,COMP-CARD-A72F9F86BA4A；RF-CARD-5CED5B5BB8F2；RF-CARD-0B01A8D08815；COMP-CARD-0BB4844323FE；RISK-CARD-B282969A0E50；RF-CARD-180C2F8F80F3；RF-CARD-58A2844616A5；RF-CARD-F1375C550E45,3,EVD-TB-05843C8237A69A062548-TDP；EVD-F7D22146EC15D12F1886-TDP；EVD-0F68337ECE6CEAA039AA-TDP,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-TDP-03-01-TREAT,尖端扭转型室性心动过速治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、射频消融治疗、尖端扭转型室性心动过速治疗方案、β受体阻滞剂、利多卡因等。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,尖端扭转型室性心动过速,DIS-CARD-ARR-TDP,13,普萘洛尔；埋藏式心脏转复除颤器；普罗帕酮；临时起搏；ICD治疗；导管消融；尖端扭转型室性心动过速治疗方案；奎尼丁,MED-CARD-STD-9146894909；PROC-CARD-5F23E250AADD；MED-CARD-0D88ECB6525C；PROC-CARD-128A6330E583；PLAN-CARD-946BE3CB675F；PROC-CARD-BA093052CBC6；PLAN-CARD-6162E45256D2；MED-CARD-74936DD4D485,3,EVD-F7D22146EC15D12F1886-TDP；EVD-0F68337ECE6CEAA039AA-TDP；EVD-TB-05843C8237A69A062548-TDP,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-TDP-04-01-FOLLOW,尖端扭转型室性心动过速稳定期或治疗后，应按尖端扭转型室性心动过速随访方案、尖端扭转型室性心动过速预后进行随访和复评。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,尖端扭转型室性心动过速,DIS-CARD-ARR-TDP,2,尖端扭转型室性心动过速随访方案；尖端扭转型室性心动过速预后,FU-CARD-1F8B40D282BA；PROG-CARD-9CC4ECC0CC18,3,EVD-F7D22146EC15D12F1886-TDP；EVD-DEB309738F839E2D0F8D-TDP；EVD-840039FD780BFFF72131-TDP,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VA-01-01-DIAG,疑似室性心律失常时，应结合室性心律失常诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,室性心律失常,DIS-CARD-ARR-VA,7,冠状动脉造影；血钾；动态心电图；室性心律失常诊断标准；心肌肌钙蛋白；基因检测；心电图,EXAM-CAG；LAB-CARD-F89D5BB72F25；EXAM-HOLTER；DXC-CARD-REQ-206010AB3275；LAB-CARD-A9EC1D4DA037；EXAM-GENETIC；EXAM-ECG,3,EVD-54314853F362AB126BA8-VA；EVD-FF93ED940C3A8AC56E8E-VA；EVD-TB-529E398EB043DF2365D9-VA,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VA-02-01-RISK,室性心律失常确诊或高度疑似后，应结合室性心律失常风险分层、低钾血症、低镁血症、冠心病、器质性心脏病等进行风险分层和高危因素识别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,室性心律失常,DIS-CARD-ARR-VA,9,冠心病；低钾血症；室性心律失常风险分层；心脏性猝死；家族猝死史；器质性心脏病；低镁血症；心源性休克,RF-CARD-5CED5B5BB8F2；RF-CARD-180C2F8F80F3；RISK-CARD-ED4558D6EFFC；COMP-CARD-A72F9F86BA4A；RF-CARD-582C0867E033；RF-CARD-0B01A8D08815；RF-CARD-58A2844616A5；COMP-CARD-2D4A7476D746,3,EVD-126C962B1D9442E4C657-VA；EVD-FF93ED940C3A8AC56E8E-VA；EVD-TB-D6E25221BF9444B19E9A-VA,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VA-03-01-TREAT,室性心律失常治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、室性心律失常治疗方案、射频消融治疗、β受体阻滞剂、利多卡因等。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,室性心律失常,DIS-CARD-ARR-VA,13,普萘洛尔；ICD治疗；奎尼丁；临时起搏；利多卡因；室性心律失常治疗方案；同步电复律；普罗帕酮,MED-CARD-STD-9146894909；PLAN-CARD-946BE3CB675F；MED-CARD-74936DD4D485；PROC-CARD-128A6330E583；MED-CARD-91B9687BBE00；PLAN-CARD-2DBB5F9C858E；PROC-CARD-36488EFD8194；MED-CARD-0D88ECB6525C,3,EVD-B49DBC0D5E5880A20E3A-VA；EVD-FF93ED940C3A8AC56E8E-VA；EVD-999F8D77011BA12DDF2E-VA,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VA-04-01-FOLLOW,室性心律失常稳定期或治疗后，应按室性心律失常随访方案、室性心律失常预后进行随访和复评。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,室性心律失常,DIS-CARD-ARR-VA,2,室性心律失常预后；室性心律失常随访方案,PROG-CARD-01A80A4DFA34；FU-CARD-560244BBE36C,3,EVD-TB-529E398EB043DF2365D9-VA；EVD-FF93ED940C3A8AC56E8E-VA；EVD-30886C6047EE83F8365C-VA,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VF-01-01-DIAG,疑似心室扑动与心室颤动时，应结合心室扑动与心室颤动诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,心室扑动与心室颤动,DIS-CARD-ARR-VF,8,癫痫；动态心电图；心室扑动与心室颤动诊断标准；血镁；基因检测；心电图；冠状动脉造影；血钾,DDX-CARD-E6C98B4ECF84；EXAM-HOLTER；DXC-CARD-8ACA8BC65FBE；LAB-CARD-DD19DD9B725F；EXAM-GENETIC；EXAM-ECG；EXAM-CAG；LAB-CARD-F89D5BB72F25,3,EVD-308FEE043A398A00ED9C-VF；EVD-FF93ED940C3A8AC56E8E-VF；EVD-TB-529E398EB043DF2365D9-VF,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VF-02-01-RISK,心室扑动与心室颤动确诊或高度疑似后，应结合心室扑动与心室颤动风险分层、低钾血症、低镁血症、冠心病、器质性心脏病等进行风险分层和高危因素识别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,心室扑动与心室颤动,DIS-CARD-ARR-VF,9,低镁血症；器质性心脏病；心源性休克；心室扑动与心室颤动风险分层；低钾血症；心脏性猝死；心脏骤停；冠心病,RF-CARD-58A2844616A5；RF-CARD-0B01A8D08815；COMP-CARD-2D4A7476D746；RISK-CARD-101DF0D8A1E8；RF-CARD-180C2F8F80F3；COMP-CARD-A72F9F86BA4A；COMP-CARD-0BB4844323FE；RF-CARD-5CED5B5BB8F2,3,EVD-FF93ED940C3A8AC56E8E-VF；EVD-308FEE043A398A00ED9C-VF；EVD-TB-D0AB880E141631117362-VF,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VF-03-01-TREAT,心室扑动与心室颤动治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、射频消融治疗、心室扑动与心室颤动治疗方案、β受体阻滞剂、利多卡因等。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,心室扑动与心室颤动,DIS-CARD-ARR-VF,13,β受体阻滞剂；抗心律失常药物；同步电复律；导管消融；奎尼丁；普罗帕酮；硫酸镁；利多卡因,MED-BETA-BLOCKER；MED-CARD-73E3BE4E64BB；PROC-CARD-36488EFD8194；PROC-CARD-BA093052CBC6；MED-CARD-74936DD4D485；MED-CARD-0D88ECB6525C；MED-CARD-93C891C2079D；MED-CARD-91B9687BBE00,3,EVD-FF93ED940C3A8AC56E8E-VF；EVD-308FEE043A398A00ED9C-VF；EVD-TB-05843C8237A69A062548-VF,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VF-04-01-FOLLOW,心室扑动与心室颤动稳定期或治疗后，应按心室扑动与心室颤动随访方案、心室扑动与心室颤动预后进行随访和复评。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,心室扑动与心室颤动,DIS-CARD-ARR-VF,2,心室扑动与心室颤动预后；心室扑动与心室颤动随访方案,PROG-CARD-43029918B7A3；FU-CARD-615F1DEDC4A6,3,EVD-308FEE043A398A00ED9C-VF；EVD-FF93ED940C3A8AC56E8E-VF；EVD-1D617E9313C92356B396-VF,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VT-01-01-DIAG,疑似持续性室性心动过速时，应结合持续性室性心动过速诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,8,心肌肌钙蛋白；血镁；血钾；动态心电图；基因检测；冠状动脉造影；心电图；持续性室性心动过速诊断标准,LAB-CARD-A9EC1D4DA037；LAB-CARD-DD19DD9B725F；LAB-CARD-F89D5BB72F25；EXAM-HOLTER；EXAM-GENETIC；EXAM-CAG；EXAM-ECG；DXC-CARD-AA6BAD3066A3,3,EVD-22F1D1DDC36B0B600F0B-VT；EVD-FF93ED940C3A8AC56E8E-VT；EVD-TB-529E398EB043DF2365D9-VT,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VT-02-01-RISK,持续性室性心动过速确诊或高度疑似后，应结合持续性室性心动过速风险分层、低钾血症、低镁血症、冠心病、器质性心脏病等进行风险分层和高危因素识别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,9,家族猝死史；低镁血症；心源性休克；器质性心脏病；心脏性猝死；冠心病；低钾血症；心脏骤停,RF-CARD-582C0867E033；RF-CARD-58A2844616A5；COMP-CARD-2D4A7476D746；RF-CARD-0B01A8D08815；COMP-CARD-A72F9F86BA4A；RF-CARD-5CED5B5BB8F2；RF-CARD-180C2F8F80F3；COMP-CARD-0BB4844323FE,3,EVD-FF93ED940C3A8AC56E8E-VT；EVD-TB-529E398EB043DF2365D9-VT；EVD-7BFDC32E4B67887A6330-VT,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VT-03-01-TREAT,持续性室性心动过速治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、射频消融治疗、抗心律失常药物治疗、β受体阻滞剂、利多卡因等。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,13,普萘洛尔；抗心律失常药物；利多卡因；普罗帕酮；导管消融；同步电复律；射频消融治疗；ICD治疗,MED-CARD-STD-9146894909；MED-CARD-73E3BE4E64BB；MED-CARD-91B9687BBE00；MED-CARD-0D88ECB6525C；PROC-CARD-BA093052CBC6；PROC-CARD-36488EFD8194；PLAN-CARD-8D7FDE84DC07；PLAN-CARD-946BE3CB675F,3,EVD-FF93ED940C3A8AC56E8E-VT；EVD-TB-243B819FB8CDC16F2756-VT；EVD-080C7F9EFF4817993B8A-VT,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-ARR-VT-04-01-FOLLOW,持续性室性心动过速稳定期或治疗后，应按持续性室性心动过速随访方案、持续性室性心动过速预后进行随访和复评。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,2,持续性室性心动过速预后；持续性室性心动过速随访方案,PROG-CARD-7F85E4DE2FC9；FU-CARD-05832BEF02A2,3,EVD-TB-529E398EB043DF2365D9-VT；EVD-7BFDC32E4B67887A6330-VT；EVD-FF93ED940C3A8AC56E8E-VT,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-SCD-ARREST-01-01-DIAG,疑似心脏骤停时，应结合心脏骤停诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心脏骤停与心脏性猝死；心律失常,心脏骤停,DIS-CARD-SCD-ARREST,8,基因检测；心电图；心脏骤停诊断标准；血钾；心肌肌钙蛋白；癫痫；动态心电图；冠状动脉造影,EXAM-GENETIC；EXAM-ECG；DXC-CARD-663B41A63239；LAB-CARD-F89D5BB72F25；LAB-CARD-A9EC1D4DA037；DDX-CARD-E6C98B4ECF84；EXAM-HOLTER；EXAM-CAG,3,EVD-FFE55676C0D35F907464-ARREST；EVD-TB-21A8292F5F31E05BC01F-ARREST；EVD-A41D5F17B34CAE07E13C-ARREST,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-SCD-ARREST-02-01-RISK,心脏骤停确诊或高度疑似后，应结合心脏骤停风险分层、低钾血症、冠心病、器质性心脏病、家族猝死史等进行风险分层和高危因素识别。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心脏骤停与心脏性猝死；心律失常,心脏骤停,DIS-CARD-SCD-ARREST,9,心脏骤停；心源性休克；低钾血症；器质性心脏病；心脏性猝死；家族猝死史；心脏骤停风险分层；冠心病,COMP-CARD-0BB4844323FE；COMP-CARD-2D4A7476D746；RF-CARD-180C2F8F80F3；RF-CARD-0B01A8D08815；COMP-CARD-A72F9F86BA4A；RF-CARD-582C0867E033；RISK-CARD-4263DC3E19BA；RF-CARD-5CED5B5BB8F2,3,EVD-FFE55676C0D35F907464-ARREST；EVD-TB-949DE4C107ECF4EED7AD-ARREST；EVD-A215F735B3016E6E5D52-ARREST,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-VASCD-SCD-ARREST-03-01-TREAT,心脏骤停治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、射频消融治疗、心脏骤停治疗方案、β受体阻滞剂、利多卡因等。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心脏骤停与心脏性猝死；心律失常,心脏骤停,DIS-CARD-SCD-ARREST,13,普萘洛尔；抗心律失常药物；同步电复律；普罗帕酮；奎尼丁；埋藏式心脏转复除颤器；心肺复苏；导管消融,MED-CARD-STD-9146894909；MED-CARD-73E3BE4E64BB；PROC-CARD-36488EFD8194；MED-CARD-0D88ECB6525C；MED-CARD-74936DD4D485；PROC-CARD-5F23E250AADD；PROC-CARD-6A8C8F96D8A0；PROC-CARD-BA093052CBC6,3,EVD-FF93ED940C3A8AC56E8E-ARREST；EVD-TB-B265DAF62BD1F8592D96-ARREST；EVD-A41D5F17B34CAE07E13C-ARREST,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
