推荐编码,推荐名称,是否正式CDSS推荐,审核状态,发布层级,疾病大类,疾病,推荐动作数,推荐动作示例,证据数,临床规则数,诊疗阶段数,关联疾病数,推荐等级,证据等级,缺口,复核结论
REC-F94C26967FD75E99,儿茶酚胺敏感性多形性室性心动过速路径治疗决策规则｜抗心律失常药物治疗（治疗方案）推荐,True,clinical_ready,formal,心律失常,儿茶酚胺敏感性多形性室性心动过速,1,抗心律失常药物治疗,5,1,1,1,未结构化,未结构化,,通过
REC-FB096AED547CC572,房颤心电图诊断规则｜动态心电图（检查）推荐,True,clinical_ready,formal,心律失常,心房颤动,1,动态心电图,2,1,1,1,未结构化,未结构化,,通过
REC-FC74D87AD42E1DEE,稳定型心绞痛路径评估规则｜稳定型心绞痛诊断标准（诊断标准）推荐,True,clinical_ready,formal,冠状动脉粥样硬化性心脏病,稳定型心绞痛,1,稳定型心绞痛诊断标准,1,1,1,1,未结构化,未结构化,,通过
REC-FD8A02E13A450238,陈旧性心肌梗死路径随访安全规则｜陈旧性心肌梗死随访方案（随访）推荐,True,clinical_ready,formal,冠状动脉粥样硬化性心脏病,陈旧性心肌梗死,1,陈旧性心肌梗死随访方案,5,1,1,1,未结构化,未结构化,,通过
REC-FD9078ADC57C62AD,室上速/房扑血流动力学稳定性规则｜同步直流电复律（操作/手术）推荐,True,clinical_ready,formal,心律失常,室上性心动过速,1,同步直流电复律,3,1,1,1,未结构化,未结构化,,通过
REC-FDE721E968C19BA8,非持续性室性心动过速路径随访安全规则｜非持续性室性心动过速风险分层（风险分层）推荐,True,clinical_ready,formal,心律失常,非持续性室性心动过速,1,非持续性室性心动过速风险分层,5,1,1,1,未结构化,未结构化,,通过
REC-FEE2B4F5EF9F1D23,室性心律失常路径治疗决策规则｜抗心律失常药物治疗（治疗方案）推荐,True,clinical_ready,formal,心律失常,室性心律失常,1,抗心律失常药物治疗,5,1,1,1,未结构化,未结构化,,通过
REC-FF180A6874A91FED,心脏性猝死路径治疗决策规则｜ICD治疗（治疗方案）推荐,True,clinical_ready,formal,心脏骤停与心脏性猝死；心律失常,心脏性猝死,1,ICD治疗,4,1,1,1,未结构化,未结构化,,通过
REC-FFDD943BCFA64D20,Brugada综合征路径评估规则｜Brugada综合征诊断标准（诊断标准）推荐,True,clinical_ready,formal,心律失常,Brugada综合征,1,Brugada综合征诊断标准,5,1,1,1,未结构化,未结构化,,通过
REC-HT-CKD-DIAG-DXC-CKD,慢性肾脏病合并高血压：CKD合并高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病,慢性肾脏病合并高血压,1,CKD合并高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-CKD-FU-FU-CKD-BP-RENAL,慢性肾脏病合并高血压：CKD高血压血压和肾功能随访推荐,True,clinical_ready,formal,高血压疾病,慢性肾脏病合并高血压,1,CKD高血压血压和肾功能随访,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-CKD-TX-PLAN-CARD-BDE62A3BE028,慢性肾脏病合并高血压：降压治疗推荐,True,clinical_ready,formal,高血压疾病,慢性肾脏病合并高血压,1,降压治疗,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-ELDERLY-DIAG-DXC-ELDERLY,老年高血压：老年高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病,老年高血压,1,老年高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-ELDERLY-FU-FU-CARD-A15AFD3EECB9,老年高血压：老年高血压随访方案推荐,True,clinical_ready,formal,高血压疾病,老年高血压,1,老年高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-ELDERLY-TX-PLAN-CARD-0CDCF256C0E6,老年高血压：联合降压治疗推荐,True,clinical_ready,formal,高血压疾病,老年高血压,1,联合降压治疗,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-EMERGENCY-DIAG-DXC-EMERGENCY,高血压急症：高血压急症诊断标准推荐,True,clinical_ready,formal,高血压疾病,高血压急症,1,高血压急症诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-EMERGENCY-FU-FU-CARD-5C2A91913A3B,高血压急症：高血压急症随访方案推荐,True,clinical_ready,formal,高血压疾病,高血压急症,1,高血压急症随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-EMERGENCY-TX-PLAN-CARD-0CDCF256C0E6,高血压急症：联合降压治疗推荐,True,clinical_ready,formal,高血压疾病,高血压急症,1,联合降压治疗,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-EMERGENCY-TX-PLAN-CARD-BDE62A3BE028,高血压急症：降压治疗推荐,True,clinical_ready,formal,高血压疾病,高血压急症,1,降压治疗,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-ENDOCRINE-DIAG-DXC-CARD-71E8C657623B,内分泌性高血压：内分泌性高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病,内分泌性高血压,1,内分泌性高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-ENDOCRINE-FU-FU-CARD-FD508C0F17A1,内分泌性高血压：内分泌性高血压随访方案推荐,True,clinical_ready,formal,高血压疾病,内分泌性高血压,1,内分泌性高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-ENDOCRINE-TX-PLAN-CARD-BDE62A3BE028,内分泌性高血压：降压治疗推荐,True,clinical_ready,formal,高血压疾病,内分泌性高血压,1,降压治疗,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-HT-DIAG-DXC-CARD-AA96D71FB917,高血压：高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病,高血压,1,高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-HT-FU-FU-CARD-67AAA3B7D885,高血压：高血压随访方案推荐,True,clinical_ready,formal,高血压疾病,高血压,1,高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-HT-TX-PLAN-CARD-0CDCF256C0E6,高血压：联合降压治疗推荐,True,clinical_ready,formal,高血压疾病,高血压,1,联合降压治疗,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-HT-TX-PLAN-CARD-2081B78ED14D,高血压：生活方式干预推荐,True,clinical_ready,formal,高血压疾病,高血压,1,生活方式干预,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-MASKED-DIAG-DXC-MASKED,隐匿性高血压：隐匿性高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病,隐匿性高血压,1,隐匿性高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-MASKED-FU-FU-CARD-3DAA53000684,隐匿性高血压：隐匿性高血压随访方案推荐,True,clinical_ready,formal,高血压疾病,隐匿性高血压,1,隐匿性高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-MASKED-TX-PLAN-CARD-2081B78ED14D,隐匿性高血压：生活方式干预推荐,True,clinical_ready,formal,高血压疾病,隐匿性高血压,1,生活方式干预,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PA-DIAG-DXC-CARD-56EBD83589B6,原发性醛固酮增多症：原发性醛固酮增多症诊断标准推荐,True,clinical_ready,formal,高血压疾病；高血压,原发性醛固酮增多症,1,原发性醛固酮增多症诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PA-FU-FU-CARD-4431A1FE6C73,原发性醛固酮增多症：原发性醛固酮增多症随访方案推荐,True,clinical_ready,formal,高血压疾病；高血压,原发性醛固酮增多症,1,原发性醛固酮增多症随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PA-TX-PLAN-CARD-0CDCF256C0E6,原发性醛固酮增多症：联合降压治疗推荐,True,clinical_ready,formal,高血压疾病；高血压,原发性醛固酮增多症,1,联合降压治疗,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PAROXYSMAL-DIAG-DXC-PAROXYSMAL,发作性高血压：发作性高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病,发作性高血压,1,发作性高血压诊断标准,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PAROXYSMAL-FU-FU-CARD-9EF08F23CBE3,发作性高血压：发作性高血压随访方案推荐,True,clinical_ready,formal,高血压疾病,发作性高血压,1,发作性高血压随访方案,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PAROXYSMAL-TX-PLAN-PAROXYSMAL-CAUSE-BA,发作性高血压：发作性高血压诱因处理和病因导向治疗推荐,True,clinical_ready,formal,高血压疾病,发作性高血压,1,发作性高血压诱因处理和病因导向治疗,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PRIMARY-DIAG-DXC-CARD-317486966B34,原发性高血压：原发性高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病；高血压,原发性高血压,1,原发性高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PRIMARY-FU-FU-CARD-D42E1520B05E,原发性高血压：原发性高血压随访方案推荐,True,clinical_ready,formal,高血压疾病；高血压,原发性高血压,1,原发性高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PRIMARY-TX-PLAN-CARD-0CDCF256C0E6,原发性高血压：联合降压治疗推荐,True,clinical_ready,formal,高血压疾病；高血压,原发性高血压,1,联合降压治疗,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-PRIMARY-TX-PLAN-CARD-2081B78ED14D,原发性高血压：生活方式干预推荐,True,clinical_ready,formal,高血压疾病；高血压,原发性高血压,1,生活方式干预,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RENAL-PARENCHYMAL-DIAG-DXC-RENAL-PARENCHYMAL,肾实质性高血压：肾实质性高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病；高血压,肾实质性高血压,1,肾实质性高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RENAL-PARENCHYMAL-FU-FU-CARD-5B0D8BB5818D,肾实质性高血压：肾实质性高血压随访方案推荐,True,clinical_ready,formal,高血压疾病；高血压,肾实质性高血压,1,肾实质性高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RENAL-PARENCHYMAL-TX-PLAN-CARD-BDE62A3BE028,肾实质性高血压：降压治疗推荐,True,clinical_ready,formal,高血压疾病；高血压,肾实质性高血压,1,降压治疗,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RENOVASCULAR-DIAG-DXC-RENOVASCULAR,肾血管性高血压：肾血管性高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病；高血压,肾血管性高血压,1,肾血管性高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RENOVASCULAR-FU-FU-CARD-B14257BE5587,肾血管性高血压：肾血管性高血压随访方案推荐,True,clinical_ready,formal,高血压疾病；高血压,肾血管性高血压,1,肾血管性高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RENOVASCULAR-TX-PLAN-CARD-0CDCF256C0E6,肾血管性高血压：联合降压治疗推荐,True,clinical_ready,formal,高血压疾病；高血压,肾血管性高血压,1,联合降压治疗,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RESISTANT-DIAG-DXC-CARD-ACE197340A13,难治性高血压：难治性高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病,难治性高血压,1,难治性高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RESISTANT-FU-FU-CARD-162ACB3C6AA9,难治性高血压：难治性高血压随访方案推荐,True,clinical_ready,formal,高血压疾病,难治性高血压,1,难治性高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RESISTANT-TX-PLAN-CARD-0CDCF256C0E6,难治性高血压：联合降压治疗推荐,True,clinical_ready,formal,高血压疾病,难治性高血压,1,联合降压治疗,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-RESISTANT-TX-PLAN-CARD-2081B78ED14D,难治性高血压：生活方式干预推荐,True,clinical_ready,formal,高血压疾病,难治性高血压,1,生活方式干预,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-SECONDARY-DIAG-DXC-CARD-E024FB14B96D,继发性高血压：继发性高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病；高血压,继发性高血压,1,继发性高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-SECONDARY-FU-FU-CARD-4B8BCE62B705,继发性高血压：继发性高血压随访方案推荐,True,clinical_ready,formal,高血压疾病；高血压,继发性高血压,1,继发性高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-SECONDARY-TX-PLAN-CARD-0CDCF256C0E6,继发性高血压：联合降压治疗推荐,True,clinical_ready,formal,高血压疾病；高血压,继发性高血压,1,联合降压治疗,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-SECONDARY-TX-PLAN-CARD-BDE62A3BE028,继发性高血压：降压治疗推荐,True,clinical_ready,formal,高血压疾病；高血压,继发性高血压,1,降压治疗,1,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-URGENCY-DIAG-DXC-URGENCY,高血压亚急症：高血压亚急症诊断标准推荐,True,clinical_ready,formal,高血压疾病,高血压亚急症,1,高血压亚急症诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-URGENCY-FU-FU-CARD-FE4A3D41DF0A,高血压亚急症：高血压亚急症随访方案推荐,True,clinical_ready,formal,高血压疾病,高血压亚急症,1,高血压亚急症随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-URGENCY-TX-PLAN-CARD-BDE62A3BE028,高血压亚急症：降压治疗推荐,True,clinical_ready,formal,高血压疾病,高血压亚急症,1,降压治疗,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-WCH-DIAG-DXC-WCH,白大衣高血压：白大衣高血压诊断标准推荐,True,clinical_ready,formal,高血压疾病,白大衣高血压,1,白大衣高血压诊断标准,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-WCH-FU-FU-CARD-4A5605647CA9,白大衣高血压：白大衣高血压随访方案推荐,True,clinical_ready,formal,高血压疾病,白大衣高血压,1,白大衣高血压随访方案,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
REC-HT-WCH-TX-PLAN-CARD-2081B78ED14D,白大衣高血压：生活方式干预推荐,True,clinical_ready,formal,高血压疾病,白大衣高血压,1,生活方式干预,2,1,1,1,未分级推荐,专家共识/教材证据,,通过
